web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,item_page_title,item_page_link
"1778828342-172","https://archive.ics.uci.edu/dataset/53/iris","","A new random approach for initialization of the multiple restart EM algorithm for Gaussian model-based clustering","By Wojciech Kwedlo. 2014","Published in Pattern Analysis and Applications.","A new random approach for initialization of the multiple restart EM algorithm for Gaussian model-based clustering","https://api.semanticscholar.org/CorpusID:11464503"
"1778828342-173","https://archive.ics.uci.edu/dataset/53/iris","","The Hidden Convexity of Spectral Clustering","By James Voss, Mikhail Belkin, Luis Rademacher. 2014","Published in ArXiv.","The Hidden Convexity of Spectral Clustering","https://api.semanticscholar.org/CorpusID:11800861"
"1778828342-174","https://archive.ics.uci.edu/dataset/53/iris","","Gaussian Processes Autoencoder for Dimensionality Reduction","By Xinwei Jiang, Junbin Gao, Xia Hong, Zhihua Cai. 2014","Published in PAKDD.","Gaussian Processes Autoencoder for Dimensionality Reduction","https://api.semanticscholar.org/CorpusID:9715201"
"1778828342-175","https://archive.ics.uci.edu/dataset/53/iris","","Data classification using the Dempster-Shafer method","By Qi Chen, Amanda Whitbrook, Uwe Aickelin, Chris Roadknight. 2014","Published in ArXiv.","Data classification using the Dempster-Shafer method","https://api.semanticscholar.org/CorpusID:13120572"
"1778828342-176","https://archive.ics.uci.edu/dataset/53/iris","","A Novel Naive Bayes Classification Algorithm Based on Particle SwarmOptimization","By Jun Li, Lixin Ding, Bo Li. 2014","Published in The Open Automation and Control Systems Journal.","A Novel Naive Bayes Classification Algorithm Based on Particle SwarmOptimization","https://api.semanticscholar.org/CorpusID:8286553"
"1778828342-177","https://archive.ics.uci.edu/dataset/53/iris","","Integrating type-1 fuzzy and type-2 fuzzy clustering with k-means for pre-processing input data in classification algorithms","By Vahid Nouri, Mohammad Akbarzadeh, Alireza Tootoonchi. 2014","Published in International Journal of Intelligent Information Systems.","Integrating type-1 fuzzy and type-2 fuzzy clustering with k-means for pre-processing input data in classification algorithms","https://api.semanticscholar.org/CorpusID:8864930"
"1778828342-178","https://archive.ics.uci.edu/dataset/53/iris","","Managing your Private and Public Data: Bringing down Inference Attacks against your Privacy","By Salman Salamatian, Amy Zhang, Flavio Calmon, Sandilya Bhamidipati, Nadia Fawaz, Branislav Kveton, Pedro Oliveira, Nina Taft. 2014","Published in ArXiv.","Managing your Private and Public Data: Bringing down Inference Attacks against your Privacy","https://api.semanticscholar.org/CorpusID:765881"
"1778828342-179","https://archive.ics.uci.edu/dataset/53/iris","","Convex Clustering: An Attractive Alternative to Hierarchical Clustering","By Gary Chen, Eric Chi, John Ranola, Kenneth Lange. 2014","Published in PLOS Computational Biology 11(5):e1004228, 2015.","Convex Clustering: An Attractive Alternative to Hierarchical Clustering","https://api.semanticscholar.org/CorpusID:645831"
"1778828342-180","https://archive.ics.uci.edu/dataset/53/iris","","Combining Multiple Clusterings via Crowd Agreement Estimation and Multi-Granularity Link Analysis","By Dong Huang, Jian-Huang Lai, Chang-Dong Wang. 2014","Published in Neurocomputing, 2015, vol.170, pp.240-250.","Combining Multiple Clusterings via Crowd Agreement Estimation and Multi-Granularity Link Analysis","https://api.semanticscholar.org/CorpusID:7797035"
"1778828342-181","https://archive.ics.uci.edu/dataset/53/iris","","3N-Q: Natural Nearest Neighbor with Quality","By Shu Zhang, Malek Mouhoub, Samira Sadaoui. 2014","Published in Computer and Information Science.","3N-Q: Natural Nearest Neighbor with Quality","https://api.semanticscholar.org/CorpusID:28023129"
"1778828342-182","https://archive.ics.uci.edu/dataset/53/iris","","Heart: a novel optimization algorithm for cluster analysis","By Abdolreza Hatamlou. 2014","Published in Progress in Artificial Intelligence.","Heart: a novel optimization algorithm for cluster analysis","https://api.semanticscholar.org/CorpusID:8470238"
"1778828342-183","https://archive.ics.uci.edu/dataset/53/iris","","A Comparative study Between Fuzzy Clustering Algorithm and Hard Clustering Algorithm","By Dibya Bora, Dr. Gupta. 2014","Published in International Journal of Computer Trends and Technology (IJCTT) V10(2):108-113, Apr 2014. ISSN:2231-2803.","A Comparative study Between Fuzzy Clustering Algorithm and Hard Clustering Algorithm","https://api.semanticscholar.org/CorpusID:18570347"
"1778828342-184","https://archive.ics.uci.edu/dataset/53/iris","","Learning ELM network weights using linear discriminant analysis","By Philip Chazal, Jonathan Tapson, Andr'e Schaik. 2014","Published in ArXiv.","Learning ELM network weights using linear discriminant analysis","https://api.semanticscholar.org/CorpusID:7263820"
"1778828342-185","https://archive.ics.uci.edu/dataset/53/iris","","Multivariate f-Divergence Estimation With Confidence","By Kevin Moon, Alfred Hero. 2014","Published in K.R. Moon and A.O. Hero III,""Multivariate f-Divergence Estimation With Confidence,""In Advances in Neural Information Processing Systems, pp. 2420-2428, 2014.","Multivariate f-Divergence Estimation With Confidence","https://api.semanticscholar.org/CorpusID:10487669"
"1778828342-186","https://archive.ics.uci.edu/dataset/53/iris","","Partitioning trees: A global multiclass classification technique for SVMs","By Ioannis Constantinidis, Ioannis Andreadis. 2014","Published in Artif. Intell. Research.","Partitioning trees: A global multiclass classification technique for SVMs","https://api.semanticscholar.org/CorpusID:19936484"
"1778828342-187","https://archive.ics.uci.edu/dataset/53/iris","","A Multi-Objective Evolutionary Algorithm Fitness Function for Case-Base Maintenance","By Eduardo Lupiani, Susan Craw, Stewart Massie, Jose Juarez, José Palma. 2013","Published in ICCBR.","A Multi-Objective Evolutionary Algorithm Fitness Function for Case-Base Maintenance","https://api.semanticscholar.org/CorpusID:3250392"
"1778828342-188","https://archive.ics.uci.edu/dataset/53/iris","","Demystifying Information-Theoretic Clustering","By Greg Steeg, Aram Galstyan, Fei Sha, Simon DeDeo. 2013","Published in ArXiv.","Demystifying Information-Theoretic Clustering","https://api.semanticscholar.org/CorpusID:6971397"
"1778828342-189","https://archive.ics.uci.edu/dataset/53/iris","","Clustering as an Example of Optimizing Arbitrarily Chosen Objective Functions","By Marcin Budka. 2013","Published in Advanced Methods for Computational Collective Intelligence.","Clustering as an Example of Optimizing Arbitrarily Chosen Objective Functions","https://api.semanticscholar.org/CorpusID:10974445"
"1778828342-190","https://archive.ics.uci.edu/dataset/53/iris","","LVQ-SMOTE – Learning Vector Quantization based Synthetic Minority Over–sampling Technique for biomedical data","By Munehiro Nakamura, Yusuke Kajiwara, Atsushi Otsuka, Haruhiko Kimura. 2013","Published in BioData mining.","LVQ-SMOTE – Learning Vector Quantization based Synthetic Minority Over–sampling Technique for biomedical data","https://api.semanticscholar.org/CorpusID:5255707"
"1778828342-191","https://archive.ics.uci.edu/dataset/53/iris","","Fast Linear Adaptive Skipping Training Algorithm for Training Artificial Neural Network","By R. Devi, S. Kuppuswami, R. Suganthe. 2013","Published in Mathematical Problems in Engineering.","Fast Linear Adaptive Skipping Training Algorithm for Training Artificial Neural Network","https://api.semanticscholar.org/CorpusID:62584654"
"1778828342-192","https://archive.ics.uci.edu/dataset/53/iris","","High Level Pattern Classification via Tourist Walks in Networks","By Thiago Silva, Liang Zhao. 2013","Published in ArXiv.","High Level Pattern Classification via Tourist Walks in Networks","https://api.semanticscholar.org/CorpusID:3521852"
"1778828342-193","https://archive.ics.uci.edu/dataset/53/iris","","A Review of Privacy Essentials for Confidential Mobile Data Transactions","By Kato Mivule, Claude Turner. 2013","Published in ArXiv.","A Review of Privacy Essentials for Confidential Mobile Data Transactions","https://api.semanticscholar.org/CorpusID:7564503"
"1778828342-194","https://archive.ics.uci.edu/dataset/53/iris","","Robust Hierarchical Clustering","By Maria-Florina Balcan, Yingyu Liang, Pramod Gupta. 2013","Published in ArXiv.","Robust Hierarchical Clustering","https://api.semanticscholar.org/CorpusID:1268790"
"1778828342-195","https://archive.ics.uci.edu/dataset/53/iris","","Pinch Ratio Clustering from a Topologically Intrinsic Lexicographic Ordering","By Douglas Heisterkamp, Jesse Johnson. 2013","Published in SDM.","Pinch Ratio Clustering from a Topologically Intrinsic Lexicographic Ordering","https://api.semanticscholar.org/CorpusID:235736"
"1778828342-196","https://archive.ics.uci.edu/dataset/53/iris","","Clustering-based anomaly detection in multi-view data","By Alejandro Marcos Alvarez, Makoto Yamada, Akisato Kimura, Tomoharu Iwata. 2013","Published in CIKM.","Clustering-based anomaly detection in multi-view data","https://api.semanticscholar.org/CorpusID:16525646"
"1778828342-197","https://archive.ics.uci.edu/dataset/53/iris","","Missing Value Imputation With Unsupervised Backpropagation","By Michael Gashler, Michael Smith, Richard Morris, Tony Martinez. 2013","Published in ArXiv.","Missing Value Imputation With Unsupervised Backpropagation","https://api.semanticscholar.org/CorpusID:9706389"
"1778828342-198","https://archive.ics.uci.edu/dataset/53/iris","","Comparative study of matrix refinement approaches for ensemble clustering","By Natthakan Iam-On, Tossapon Boongoen. 2013","Published in Machine Learning.","Comparative study of matrix refinement approaches for ensemble clustering","https://api.semanticscholar.org/CorpusID:15373514"
"1778828342-199","https://archive.ics.uci.edu/dataset/53/iris","","Flexible and robust co-regularized multi-domain graph clustering","By Wei Cheng, Xiang Zhang, Zhishan Guo, Yubao Wu, Patrick Sullivan, Wei Wang. 2013","Published in KDD '13.","Flexible and robust co-regularized multi-domain graph clustering","https://api.semanticscholar.org/CorpusID:13456369"
"1778828342-200","https://archive.ics.uci.edu/dataset/53/iris","","A Support Vector Classifier Based on Vague Similarity Measure","By Yong Zhang, Jing Cai. 2013","Published in Mathematical Problems in Engineering.","A Support Vector Classifier Based on Vague Similarity Measure","https://api.semanticscholar.org/CorpusID:56380686"
"1778828342-201","https://archive.ics.uci.edu/dataset/53/iris","","Imprecise Imputation as a Tool for Solving Classification Problems with Mean Values of Unobserved Features","By Lev Utkin, Yulia Zhuk. 2013","Published in Adv. Artificial Intellegence.","Imprecise Imputation as a Tool for Solving Classification Problems with Mean Values of Unobserved Features","https://api.semanticscholar.org/CorpusID:34882641"
"1778828342-202","https://archive.ics.uci.edu/dataset/53/iris","","Enhanced Dark Block Extraction Method Performed Automatically to Determine the Number of Clusters in Unlabeled Data Sets","By Puniethaa Prabhu, K. Duraiswamy. 2013","Published in International Journal of Computers Communications & Control.","Enhanced Dark Block Extraction Method Performed Automatically to Determine the Number of Clusters in Unlabeled Data Sets","https://api.semanticscholar.org/CorpusID:32602866"
"1778828342-203","https://archive.ics.uci.edu/dataset/53/iris","","Double indices-induced FCM clustering and its integration with fuzzy subspace clustering","By Jun Wang, Fu-lai Chung, Shitong Wang, Zhaohong Deng. 2013","Published in Pattern Analysis and Applications.","Double indices-induced FCM clustering and its integration with fuzzy subspace clustering","https://api.semanticscholar.org/CorpusID:8901647"
"1778828342-204","https://archive.ics.uci.edu/dataset/53/iris","","Active Rare Class Discovery and Classification Using Dirichlet Processes","By Tom Haines, Tao Xiang. 2013","Published in International Journal of Computer Vision.","Active Rare Class Discovery and Classification Using Dirichlet Processes","https://api.semanticscholar.org/CorpusID:3631730"
"1778828342-205","https://archive.ics.uci.edu/dataset/53/iris","","Unsupervised Approach Data Analysis Based on Fuzzy Possibilistic Clustering: Application to Medical Image MRI","By Nour-Eddine El Harchaoui, Mounir Ait Kerroum, Ahmed Hammouch, Mohamed Ouadou, Driss Aboutajdine. 2013","Published in Computational intelligence and neuroscience.","Unsupervised Approach Data Analysis Based on Fuzzy Possibilistic Clustering: Application to Medical Image MRI","https://api.semanticscholar.org/CorpusID:6573258"
"1778828342-206","https://archive.ics.uci.edu/dataset/53/iris","","Dimension Reduction and Clustering of High Dimensional Data using Auto-Associative Neural Networks","By Zalhan Zin, Rubiyah Yusof, Ehsan Mesbahi. 2013","Published in International Journal of Computer Applications.","Dimension Reduction and Clustering of High Dimensional Data using Auto-Associative Neural Networks","https://api.semanticscholar.org/CorpusID:14295149"
"1778828342-207","https://archive.ics.uci.edu/dataset/53/iris","","Hybrid Ant-based Clustering Algorithm with Cluster Analysis Techniques","By Wafaa Omar, Amr Badr, Abdel Hegazy. 2013","Published in JCS.","Hybrid Ant-based Clustering Algorithm with Cluster Analysis Techniques","https://api.semanticscholar.org/CorpusID:31938007"
"1778828342-208","https://archive.ics.uci.edu/dataset/53/iris","","A Spectral Clustering Approach Based on Newton’s Equations of Motion","By Konstantinos Blekas, Isaac Lagaris. 2013","Published in Int. J. Intell. Syst..","A Spectral Clustering Approach Based on Newton’s Equations of Motion","https://api.semanticscholar.org/CorpusID:11677731"
"1778828342-209","https://archive.ics.uci.edu/dataset/53/iris","","Differentially Private Projected Histograms: Construction and Use for Prediction","By Staal Vinterbo. 2012","Published in ECML/PKDD.","Differentially Private Projected Histograms: Construction and Use for Prediction","https://api.semanticscholar.org/CorpusID:18099322"
"1778828342-210","https://archive.ics.uci.edu/dataset/53/iris","","A FUZZY INCREMENTAL CLUSTERING APPROACH TO HYBRID DATA DISCOVERY","By Radu Găceanu, Horia Pop. 2012","Published in Acta Electrotechnica et Informatica.","A FUZZY INCREMENTAL CLUSTERING APPROACH TO HYBRID DATA DISCOVERY","https://api.semanticscholar.org/CorpusID:110614785"
"1778828342-211","https://archive.ics.uci.edu/dataset/53/iris","","Learning feature-projection based classifiers","By Aynur Dayanik. 2012","Published in Expert Syst. Appl..","Learning feature-projection based classifiers","https://api.semanticscholar.org/CorpusID:28198449"
"1778828342-212","https://archive.ics.uci.edu/dataset/53/iris","","On Constrained Spectral Clustering and Its Applications","By Xiang Wang, Buyue Qian, Ian Davidson. 2012","Published in ArXiv.","On Constrained Spectral Clustering and Its Applications","https://api.semanticscholar.org/CorpusID:316771"
"1778828342-213","https://archive.ics.uci.edu/dataset/53/iris","","Active spectral clustering via iterative uncertainty reduction","By Fabian Wauthier, Nebojsa Jojic, Michael Jordan. 2012","Published in KDD.","Active spectral clustering via iterative uncertainty reduction","https://api.semanticscholar.org/CorpusID:8963513"
"1778828342-214","https://archive.ics.uci.edu/dataset/53/iris","","Fuzzy One-Class Classification Model Using Contamination Neighborhoods","By Lev Utkin. 2012","Published in Adv. Fuzzy Systems.","Fuzzy One-Class Classification Model Using Contamination Neighborhoods","https://api.semanticscholar.org/CorpusID:31144859"
"1778828342-215","https://archive.ics.uci.edu/dataset/53/iris","","A FUZZY FAST CLASSIFICATION FOR SHARE MARKET DATABASE WITH LOWER AND UPPER BOUNDS","By Srinivasan Vaiyapuri, Rajenderan Govind, Vandar Jaganathan. 2012","Published in American Journal of Applied Sciences.","A FUZZY FAST CLASSIFICATION FOR SHARE MARKET DATABASE WITH LOWER AND UPPER BOUNDS","https://api.semanticscholar.org/CorpusID:18608117"
"1778828342-216","https://archive.ics.uci.edu/dataset/53/iris","","Ensemble Clustering for Biological Datasets","By Harun Pirim, Sadi Seker. 2012","Published in Bioinformatics.","Ensemble Clustering for Biological Datasets","https://api.semanticscholar.org/CorpusID:53417963"
"1778828342-217","https://archive.ics.uci.edu/dataset/53/iris","","Comparing error minimized extreme learning machines and support vector sequential feed-forward neural networks","By Enrique Romero, René Alquézar. 2012","Published in Neural networks : the official journal of the International Neural Network Society.","Comparing error minimized extreme learning machines and support vector sequential feed-forward neural networks","https://api.semanticscholar.org/CorpusID:2516904"
"1778828342-218","https://archive.ics.uci.edu/dataset/53/iris","","Bayesian Model Averaging Using the k-best Bayesian Network Structures","By Jin Tian, Ru He, Lavanya Ram. 2012","Published in ArXiv.","Bayesian Model Averaging Using the k-best Bayesian Network Structures","https://api.semanticscholar.org/CorpusID:1562532"
"1778828342-219","https://archive.ics.uci.edu/dataset/53/iris","","Training a Feed-forward Neural Network with Artificial Bee Colony Based Backpropagation Method","By Sudarshan Nandy, Partha Sarkar, Achintya Das. 2012","Published in International Journal of Computer Science&Information Technology (IJCSIT) Vol 4, No 4, 2012, 33-46.","Training a Feed-forward Neural Network with Artificial Bee Colony Based Backpropagation Method","https://api.semanticscholar.org/CorpusID:6886002"
"1778828342-220","https://archive.ics.uci.edu/dataset/53/iris","","Cultural Algorithm Toolkit for Multi-objective Rule Mining","By Sujatha Srinivasan, Sivakumar Ramakrishnan. 2012","Published in International Journal on Computational Sciences&Applications (IJCSA) Vo2, No.4, 2012, 9-23.","Cultural Algorithm Toolkit for Multi-objective Rule Mining","https://api.semanticscholar.org/CorpusID:7712586"
"1778828342-221","https://archive.ics.uci.edu/dataset/53/iris","","“I can tell you what it’s not”: active learning from counterexamples","By Nicolas Cebron, Fabian Richter, Rainer Lienhart. 2012","Published in Progress in Artificial Intelligence.","“I can tell you what it’s not”: active learning from counterexamples","https://api.semanticscholar.org/CorpusID:14686269"
"1778828342-222","https://archive.ics.uci.edu/dataset/53/iris","","Firefly Meta-Heuristic Algorithm for Training the Radial Basis Function Network for Data Classification and Disease Diagnosis","By Ming-Huwi Horng, Yun-Xiang Lee, Ming-Chi Lee, Ren-Jean Liou. 2012","Published in Theory and New Applications of Swarm Intelligence.","Firefly Meta-Heuristic Algorithm for Training the Radial Basis Function Network for Data Classification and Disease Diagnosis","https://api.semanticscholar.org/CorpusID:51803550"
"1778828342-223","https://archive.ics.uci.edu/dataset/53/iris","","Fuzzy Model Identification : A Firefly Optimization Approach","By Shakti Kumar, Parvinder Kaur, Amar Singh. 2012","Published in International Journal of Computer Applications.","Fuzzy Model Identification : A Firefly Optimization Approach","https://api.semanticscholar.org/CorpusID:8591787"
"1778828342-224","https://archive.ics.uci.edu/dataset/53/iris","","Datasets as Interacting Particle Systems: a Framework for Clustering","By Giuliano Armano, Marco Javarone. 2012","Published in","Datasets as Interacting Particle Systems: a Framework for Clustering","https://api.semanticscholar.org/CorpusID:17281244"
"1778828342-225","https://archive.ics.uci.edu/dataset/53/iris","","An Efficient Hybrid Particle Swarm Optimization for Data Clustering","By M Seetha. 2012","Published in International Journal of Data Mining & Knowledge Management Process.","An Efficient Hybrid Particle Swarm Optimization for Data Clustering","https://api.semanticscholar.org/CorpusID:10687452"
"1778828342-226","https://archive.ics.uci.edu/dataset/53/iris","","Cultural Algorithm Toolkit for Interactive Knowledge Discovery","By Sujatha Srinivasan. 2012","Published in International Journal of Data Mining & Knowledge Management Process.","Cultural Algorithm Toolkit for Interactive Knowledge Discovery","https://api.semanticscholar.org/CorpusID:412659"
"1778828342-227","https://archive.ics.uci.edu/dataset/53/iris","","Fast nonparametric classification based on data depth","By Tatjana Lange, Karl Mosler, Pavlo Mozharovskyi. 2012","Published in Statistical Papers 55 (2014), 49-69.","Fast nonparametric classification based on data depth","https://api.semanticscholar.org/CorpusID:4784508"
"1778828342-228","https://archive.ics.uci.edu/dataset/53/iris","","A HYBRID MODEL FOR BUSINESS FAILURE PREDICTION { UTILIZATION OF PARTICLE SWARM OPTIMIZATION AND SUPPORT VECTOR MACHINES","By Mu-Yen Chen. 2011","Published in Neural Network World.","A HYBRID MODEL FOR BUSINESS FAILURE PREDICTION { UTILIZATION OF PARTICLE SWARM OPTIMIZATION AND SUPPORT VECTOR MACHINES","https://api.semanticscholar.org/CorpusID:5359118"
"1778828342-229","https://archive.ics.uci.edu/dataset/53/iris","","Spatially-Aware Comparison and Consensus for Clusterings","By Parasaran Raman, Jeff Phillips, Suresh Venkatasubramanian. 2011","Published in ArXiv.","Spatially-Aware Comparison and Consensus for Clusterings","https://api.semanticscholar.org/CorpusID:14113875"
"1778828342-230","https://archive.ics.uci.edu/dataset/53/iris","","A Clustering Approach Using Weighted Similarity Majority Margins","By Raymond Bisdorff, Patrick Meyer, Alexandru-Liviu Olteanu. 2011","Published in ADMA.","A Clustering Approach Using Weighted Similarity Majority Margins","https://api.semanticscholar.org/CorpusID:17836319"
"1778828342-231","https://archive.ics.uci.edu/dataset/53/iris","","Data management support via spectrum perturbation-based subspace classification in collaborative environments","By Chao Chen, Mei-Ling Shyu, Shu-Ching Chen. 2011","Published in 7th International Conference on Collaborative Computing: Networking, Applications and Worksharing (CollaborateCom).","Data management support via spectrum perturbation-based subspace classification in collaborative environments","https://api.semanticscholar.org/CorpusID:8244525"
"1778828342-232","https://archive.ics.uci.edu/dataset/53/iris","","GPUSVM: a comprehensive CUDA based support vector machine package","By Qi Li, Raied Salman, Erik Test, Robert Strack, Vojislav Kecman. 2011","Published in Central European Journal of Computer Science.","GPUSVM: a comprehensive CUDA based support vector machine package","https://api.semanticscholar.org/CorpusID:15109625"
"1778828342-233","https://archive.ics.uci.edu/dataset/53/iris","","Performance of an Ensemble Clustering Algorithm on Biological Data Sets","By Harun Pirim, Dilip Gautam, Tanmay Bhowmik, Andy Perkins, Burak Eksioglu, Ahmet Alkan. 2011","Published in Mathematical and Computational Applications.","Performance of an Ensemble Clustering Algorithm on Biological Data Sets","https://api.semanticscholar.org/CorpusID:12955802"
"1778828342-234","https://archive.ics.uci.edu/dataset/53/iris","","Fast Projection Pursuit Based on Quality of Projected Clusters","By Marek Grochowski, Wlodzislaw Duch. 2011","Published in ICANNGA.","Fast Projection Pursuit Based on Quality of Projected Clusters","https://api.semanticscholar.org/CorpusID:6178270"
"1778828342-235","https://archive.ics.uci.edu/dataset/53/iris","","Generating a Diverse Set of High-Quality Clusterings","By Jeff Phillips, Parasaran Raman, Suresh Venkatasubramanian. 2011","Published in ArXiv.","Generating a Diverse Set of High-Quality Clusterings","https://api.semanticscholar.org/CorpusID:1310752"
"1778828342-236","https://archive.ics.uci.edu/dataset/53/iris","","Receptive field optimisation and supervision of a fuzzy spiking neural network.","By Cornelius Glackin, Liam Maguire, Liam McDaid, Heather Sayers. 2011","Published in Neural networks : the official journal of the International Neural Network Society.","Receptive field optimisation and supervision of a fuzzy spiking neural network.","https://api.semanticscholar.org/CorpusID:14271332"
"1778828342-237","https://archive.ics.uci.edu/dataset/53/iris","","Local matrix adaptation in topographic neural maps","By Banchar Arnonkijpanich, Alexander Hasenfuss, Barbara Hammer. 2011","Published in Neurocomputing.","Local matrix adaptation in topographic neural maps","https://api.semanticscholar.org/CorpusID:18007180"
"1778828342-238","https://archive.ics.uci.edu/dataset/53/iris","","Incorporating Dynamic Uncertainties into a Fuzzy Classifier","By Jens Hülsmann, Andreas Buschermöhle, Werner Brockmann. 2011","Published in EUSFLAT Conf..","Incorporating Dynamic Uncertainties into a Fuzzy Classifier","https://api.semanticscholar.org/CorpusID:17687435"
"1778828342-239","https://archive.ics.uci.edu/dataset/53/iris","","Semi-Supervised Classification Using Tree-Based Self-Organizing Maps","By César Astudillo, B. Oommen. 2011","Published in Australasian Conference on Artificial Intelligence.","Semi-Supervised Classification Using Tree-Based Self-Organizing Maps","https://api.semanticscholar.org/CorpusID:36669826"
"1778828342-240","https://archive.ics.uci.edu/dataset/53/iris","","M-Estimator induced Fuzzy Clustering Algorithms","By Roland Winkler, Frank Klawonn, Rudolf Kruse. 2011","Published in EUSFLAT Conf..","M-Estimator induced Fuzzy Clustering Algorithms","https://api.semanticscholar.org/CorpusID:15729073"
"1778828342-241","https://archive.ics.uci.edu/dataset/53/iris","","Hierarchical information clustering by means of topologically embedded graphs","By Won-Min Song, T. Matteo, Tomaso Aste. 2011","Published in PLoS ONE 7 (2012) e31929.","Hierarchical information clustering by means of topologically embedded graphs","https://api.semanticscholar.org/CorpusID:3855960"
"1778828342-242","https://archive.ics.uci.edu/dataset/53/iris","","Analysis of Feature Weighting Methods Based on Feature Ranking Methods for Classification","By Norbert Jankowski, Krzysztof Usowicz. 2011","Published in ICONIP.","Analysis of Feature Weighting Methods Based on Feature Ranking Methods for Classification","https://api.semanticscholar.org/CorpusID:40858969"
"1778828342-243","https://archive.ics.uci.edu/dataset/53/iris","","AVLR-EBP: A Variable Step Size Approach to Speed-up the Convergence of Error Back-Propagation Algorithm","By Arman Didandeh, Nima Mirbakhsh, Ali Amiri, Mahmood Fathy. 2011","Published in Neural Processing Letters.","AVLR-EBP: A Variable Step Size Approach to Speed-up the Convergence of Error Back-Propagation Algorithm","https://api.semanticscholar.org/CorpusID:31252053"
"1778828342-244","https://archive.ics.uci.edu/dataset/53/iris","","The effect of low number of points in clustering validation via the negentropy increment","By Luis Lago-Fernández, Manuel Sánchez-Montañés, Fernando Corbacho. 2011","Published in Neurocomputing.","The effect of low number of points in clustering validation via the negentropy increment","https://api.semanticscholar.org/CorpusID:26529903"
"1778828342-245","https://archive.ics.uci.edu/dataset/53/iris","","A Novel Approach for Clustering based on Pattern Analysis","By Prachi Joshi, Parag Kulkarni. 2011","Published in International Journal of Computer Applications.","A Novel Approach for Clustering based on Pattern Analysis","https://api.semanticscholar.org/CorpusID:12669102"
"1778828342-246","https://archive.ics.uci.edu/dataset/53/iris","","A NEW DAMPING STRATEGY OF LEVENBERG-MARQUARDT ALGORITHM FOR MULTILAYER PERCEPTRONS","By Young-tae Kwak, Ji-won Hwang, Cheol-Jung Yoo. 2011","Published in Neural Network World.","A NEW DAMPING STRATEGY OF LEVENBERG-MARQUARDT ALGORITHM FOR MULTILAYER PERCEPTRONS","https://api.semanticscholar.org/CorpusID:17745963"
"1778828342-247","https://archive.ics.uci.edu/dataset/53/iris","","Improved Fuzzy Art Method for Initializing K-means","By Sevinç Ilhan, Nevcihan Duru, Esref Adali. 2010","Published in Int. J. Comput. Intell. Syst..","Improved Fuzzy Art Method for Initializing K-means","https://api.semanticscholar.org/CorpusID:15463537"
"1778828342-248","https://archive.ics.uci.edu/dataset/53/iris","","Fuzzy Classifier Design using Modified Genetic Algorithm","By P. Kumar, D. Devaraj. 2010","Published in Int. J. Comput. Intell. Syst..","Fuzzy Classifier Design using Modified Genetic Algorithm","https://api.semanticscholar.org/CorpusID:4959166"
"1778828342-249","https://archive.ics.uci.edu/dataset/53/iris","","Best Clustering Configuration Metrics: Towards Multiagent Based Clustering","By Santhana Chaimontree, Katie Atkinson, Frans Coenen. 2010","Published in ADMA.","Best Clustering Configuration Metrics: Towards Multiagent Based Clustering","https://api.semanticscholar.org/CorpusID:3735845"
"1778828342-250","https://archive.ics.uci.edu/dataset/53/iris","","clues : An R Package for Nonparametric Clustering Based on Local Shrinking","By Fang Chang, Weiliang Qiu, Ruben Zamar, Ross Lazarus, Xiaogang Wang. 2010","Published in Journal of Statistical Software.","clues : An R Package for Nonparametric Clustering Based on Local Shrinking","https://api.semanticscholar.org/CorpusID:13241130"
"1778828342-251","https://archive.ics.uci.edu/dataset/53/iris","","Learning from partially supervised data using mixture models and belief functions","By Etienne Côme, Latifa Oukhellou, Thierry Denoeux, Patrice Aknin. 2010","Published in Pattern Recognition.","Learning from partially supervised data using mixture models and belief functions","https://api.semanticscholar.org/CorpusID:7748880"
"1778828342-252","https://archive.ics.uci.edu/dataset/53/iris","","RULES3-EXT Improvements on RULES-3 Induction Algorithm","By Hassan Mathkour. 2010","Published in Mathematical and Computational Applications.","RULES3-EXT Improvements on RULES-3 Induction Algorithm","https://api.semanticscholar.org/CorpusID:17440905"
"1778828342-253","https://archive.ics.uci.edu/dataset/53/iris","","A probabilistic tri-class Support Vector Machine","By Juan Ramírez, Luis Abril, Francisco Morente, Cecilio Angulo. 2010","Published in Journal of Pattern Recognition Research.","A probabilistic tri-class Support Vector Machine","https://api.semanticscholar.org/CorpusID:33612399"
"1778828342-254","https://archive.ics.uci.edu/dataset/53/iris","","Artificial Neural Networks, Symmetries and Differential Evolution","By Onay Urfalioglu, Orhan Arikan. 2010","Published in ArXiv.","Artificial Neural Networks, Symmetries and Differential Evolution","https://api.semanticscholar.org/CorpusID:18439147"
"1778828342-255","https://archive.ics.uci.edu/dataset/53/iris","","Analysis of the consistency of a mixed integer programming-based multi-category constrained discriminant model","By J. Brooks, Eva Lee. 2010","Published in Annals OR.","Analysis of the consistency of a mixed integer programming-based multi-category constrained discriminant model","https://api.semanticscholar.org/CorpusID:16595829"
"1778828342-256","https://archive.ics.uci.edu/dataset/53/iris","","Open issues in genetic programming","By Michael O’Neill, Leonardo Vanneschi, Steven Gustafson, Wolfgang Banzhaf. 2010","Published in Genetic Programming and Evolvable Machines.","Open issues in genetic programming","https://api.semanticscholar.org/CorpusID:12919412"
